日期,股票代码,名称,收盘价,最高价,最低价
2015-07-16,'002304,洋河股份,67.51,68.9,66.0
2015-07-15,'002304,洋河股份,65.89,70.67,64.5
2015-07-14,'002304,洋河股份,70.8,74.8,70.47
2015-07-13,'002304,洋河股份,75.45,80.6,71.38
2015-07-10,'002304,洋河股份,76.88,77.76,69.51
2015-07-09,'002304,洋河股份,70.69,70.69,62.0
2015-07-08,'002304,洋河股份,64.26,65.59,59.62
2015-07-07,'002304,洋河股份,66.24,66.24,61.21
2015-07-06,'002304,洋河股份,64.18,66.9,56.5
2015-07-03,'002304,洋河股份,60.95,65.0,56.91
2015-07-02,'002304,洋河股份,61.6,68.5,60.21
2015-07-01,'002304,洋河股份,66.89,72.1,66.36
2015-06-30,'002304,洋河股份,69.36,70.2,62.0
2015-06-29,'002304,洋河股份,65.01,70.87,59.22
2015-06-26,'002304,洋河股份,65.8,70.21,63.74
2015-06-25,'002304,洋河股份,70.82,73.49,70.16
2015-06-24,'002304,洋河股份,72.1,72.22,67.12
2015-06-23,'002304,洋河股份,68.35,68.98,64.6
2015-06-19,'002304,洋河股份,66.31,69.98,66.0
2015-06-18,'002304,洋河股份,70.48,76.2,70.03
2015-06-17,'002304,洋河股份,108.06,109.6,105.1
2015-06-16,'002304,洋河股份,108.1,113.69,104.7
2015-06-15,'002304,洋河股份,112.3,116.0,110.71
2015-06-12,'002304,洋河股份,110.68,112.42,106.51
2015-06-11,'002304,洋河股份,106.0,107.82,102.82
2015-06-10,'002304,洋河股份,105.54,108.0,98.6
2015-06-09,'002304,洋河股份,100.0,103.72,98.81
2015-06-08,'002304,洋河股份,100.13,101.0,95.52
2015-06-05,'002304,洋河股份,97.26,100.17,95.1
2015-06-04,'002304,洋河股份,98.49,101.6,93.0
2015-06-03,'002304,洋河股份,101.98,101.98,97.19
2015-06-02,'002304,洋河股份,98.6,99.97,96.99
2015-06-01,'002304,洋河股份,99.99,99.99,92.81
2015-05-29,'002304,洋河股份,93.61,95.6,92.66
2015-05-28,'002304,洋河股份,93.0,100.99,93.0
2015-05-27,'002304,洋河股份,99.0,103.5,98.51
2015-05-26,'002304,洋河股份,99.01,99.5,97.6
2015-05-25,'002304,洋河股份,97.0,97.28,94.98
2015-05-22,'002304,洋河股份,96.07,96.66,94.55
2015-05-21,'002304,洋河股份,95.82,96.18,90.98
2015-05-20,'002304,洋河股份,90.88,91.6,89.08
2015-05-19,'002304,洋河股份,89.9,89.93,86.98
2015-05-18,'002304,洋河股份,87.51,88.0,85.6
2015-05-15,'002304,洋河股份,86.65,89.6,85.73
2015-05-14,'002304,洋河股份,89.6,91.9,89.5
2015-05-13,'002304,洋河股份,92.04,92.2,89.92
2015-05-12,'002304,洋河股份,90.85,92.4,90.31
2015-05-11,'002304,洋河股份,92.47,92.49,88.98
2015-05-08,'002304,洋河股份,90.73,91.18,88.35
2015-05-07,'002304,洋河股份,89.05,92.01,89.05
2015-05-06,'002304,洋河股份,89.91,93.9,89.0
2015-05-05,'002304,洋河股份,91.88,95.24,91.2
2015-05-04,'002304,洋河股份,95.24,96.5,94.32
2015-04-30,'002304,洋河股份,93.57,94.93,92.67
2015-04-29,'002304,洋河股份,92.56,96.1,91.91
2015-04-28,'002304,洋河股份,93.0,98.2,91.5
2015-04-27,'002304,洋河股份,98.3,99.32,96.02
2015-04-24,'002304,洋河股份,96.62,98.9,94.5
2015-04-23,'002304,洋河股份,98.1,99.99,97.01
2015-04-22,'002304,洋河股份,99.54,102.95,98.0
2015-04-21,'002304,洋河股份,100.63,100.63,92.03
2015-04-20,'002304,洋河股份,91.48,96.6,90.72
2015-04-17,'002304,洋河股份,95.1,98.5,93.6
2015-04-16,'002304,洋河股份,95.8,96.69,87.02
2015-04-15,'002304,洋河股份,87.9,90.98,86.98
2015-04-14,'002304,洋河股份,89.89,93.5,88.88
2015-04-13,'002304,洋河股份,88.54,89.7,87.0
2015-04-10,'002304,洋河股份,88.1,88.5,84.87
2015-04-09,'002304,洋河股份,86.01,90.0,84.12
2015-04-08,'002304,洋河股份,89.51,89.99,85.0
2015-04-07,'002304,洋河股份,84.65,84.9,83.06
2015-04-03,'002304,洋河股份,83.32,83.83,81.92
2015-04-02,'002304,洋河股份,82.3,82.53,81.2
2015-04-01,'002304,洋河股份,81.68,82.28,81.0
2015-03-31,'002304,洋河股份,81.37,83.99,81.0
2015-03-30,'002304,洋河股份,82.36,82.67,81.3
2015-03-27,'002304,洋河股份,81.91,83.34,81.53
2015-03-26,'002304,洋河股份,82.1,82.75,79.61
2015-03-25,'002304,洋河股份,80.2,82.29,79.9
2015-03-24,'002304,洋河股份,82.45,83.72,78.88
2015-03-23,'002304,洋河股份,79.22,79.82,78.48
2015-03-20,'002304,洋河股份,78.35,80.9,78.04
2015-03-19,'002304,洋河股份,79.42,79.92,78.83
2015-03-18,'002304,洋河股份,79.66,79.66,78.5
2015-03-17,'002304,洋河股份,79.12,79.95,77.86
2015-03-16,'002304,洋河股份,77.7,78.03,76.16
2015-03-13,'002304,洋河股份,76.47,77.48,76.15
2015-03-12,'002304,洋河股份,76.67,77.17,76.19
2015-03-11,'002304,洋河股份,76.23,77.27,75.4
2015-03-10,'002304,洋河股份,75.6,76.95,75.26
2015-03-09,'002304,洋河股份,76.8,76.9,74.6
2015-03-06,'002304,洋河股份,75.88,76.88,75.58
2015-03-05,'002304,洋河股份,76.55,77.13,75.6
2015-03-04,'002304,洋河股份,77.24,77.5,76.61
2015-03-03,'002304,洋河股份,76.85,77.85,76.6
2015-03-02,'002304,洋河股份,78.38,80.1,76.0
2015-02-27,'002304,洋河股份,80.38,80.73,78.6
2015-02-26,'002304,洋河股份,78.46,78.5,76.07
2015-02-25,'002304,洋河股份,76.72,80.9,76.58
2015-02-17,'002304,洋河股份,80.86,81.9,80.81
2015-02-16,'002304,洋河股份,81.6,81.68,79.1
2015-02-13,'002304,洋河股份,80.8,82.4,80.4
2015-02-12,'002304,洋河股份,81.68,83.58,81.38
2015-02-11,'002304,洋河股份,83.05,83.98,81.86
2015-02-10,'002304,洋河股份,83.0,85.36,81.8
2015-02-09,'002304,洋河股份,82.8,84.8,79.6
2015-02-06,'002304,洋河股份,79.62,83.78,79.03
2015-02-05,'002304,洋河股份,82.48,85.0,80.89
2015-02-04,'002304,洋河股份,80.81,81.95,77.88
2015-02-03,'002304,洋河股份,77.92,78.25,76.51
2015-02-02,'002304,洋河股份,75.9,77.48,75.71
2015-01-30,'002304,洋河股份,76.71,77.99,76.02
2015-01-29,'002304,洋河股份,76.01,77.7,75.76
2015-01-28,'002304,洋河股份,76.96,78.22,76.68
2015-01-27,'002304,洋河股份,78.23,79.49,76.21
2015-01-26,'002304,洋河股份,78.78,79.0,74.96
2015-01-23,'002304,洋河股份,76.36,78.98,75.57
2015-01-22,'002304,洋河股份,78.32,79.83,77.01
2015-01-21,'002304,洋河股份,79.24,79.56,75.6
2015-01-20,'002304,洋河股份,75.6,77.37,74.11
2015-01-19,'002304,洋河股份,75.7,81.19,73.6
2015-01-16,'002304,洋河股份,79.94,81.99,79.62
2015-01-15,'002304,洋河股份,79.59,80.08,77.5
2015-01-14,'002304,洋河股份,79.45,83.99,79.37
2015-01-13,'002304,洋河股份,83.35,84.95,81.85
2015-01-12,'002304,洋河股份,83.5,83.8,80.6
2015-01-09,'002304,洋河股份,82.65,86.5,82.58
2015-01-08,'002304,洋河股份,84.62,86.5,82.52
2015-01-07,'002304,洋河股份,84.9,88.6,83.8
2015-01-06,'002304,洋河股份,86.95,89.99,84.7
2015-01-05,'002304,洋河股份,86.96,86.96,77.9
2014-12-31,'002304,洋河股份,79.05,79.8,77.51
2014-12-30,'002304,洋河股份,78.9,80.0,77.5
2014-12-29,'002304,洋河股份,79.85,80.6,77.49
2014-12-26,'002304,洋河股份,78.69,79.43,75.01
2014-12-25,'002304,洋河股份,76.31,76.31,74.11
2014-12-24,'002304,洋河股份,76.3,80.18,74.03
2014-12-23,'002304,洋河股份,75.03,76.74,69.14
2014-12-22,'002304,洋河股份,70.1,70.32,66.55
2014-12-19,'002304,洋河股份,68.31,69.12,67.35
2014-12-18,'002304,洋河股份,67.62,68.88,66.98
2014-12-17,'002304,洋河股份,67.65,69.97,67.1
2014-12-16,'002304,洋河股份,69.92,70.86,69.0
2014-12-15,'002304,洋河股份,71.2,71.48,69.2
2014-12-12,'002304,洋河股份,69.89,71.5,69.33
2014-12-11,'002304,洋河股份,69.29,71.98,69.2
2014-12-10,'002304,洋河股份,70.75,71.39,67.5
2014-12-09,'002304,洋河股份,67.2,73.09,67.0
2014-12-08,'002304,洋河股份,68.26,68.58,65.96
2014-12-05,'002304,洋河股份,68.0,70.45,66.8
2014-12-04,'002304,洋河股份,69.89,70.5,67.0
2014-12-03,'002304,洋河股份,66.84,68.94,64.85
2014-12-02,'002304,洋河股份,64.8,65.5,63.0
2014-12-01,'002304,洋河股份,64.56,64.91,60.03
2014-11-28,'002304,洋河股份,60.24,61.54,60.01
2014-11-27,'002304,洋河股份,61.41,62.25,61.32
2014-11-26,'002304,洋河股份,62.21,62.33,60.31
2014-11-25,'002304,洋河股份,61.15,61.16,59.97
2014-11-24,'002304,洋河股份,60.17,61.22,59.7
2014-11-21,'002304,洋河股份,60.93,61.92,60.0
2014-11-20,'002304,洋河股份,60.92,61.51,60.6
2014-11-19,'002304,洋河股份,61.55,62.38,61.06
2014-11-18,'002304,洋河股份,61.43,62.25,61.31
2014-11-17,'002304,洋河股份,61.8,63.49,61.02
2014-11-14,'002304,洋河股份,61.5,61.5,59.41
2014-11-13,'002304,洋河股份,59.51,61.2,59.5
2014-11-12,'002304,洋河股份,61.01,62.0,60.45
2014-11-11,'002304,洋河股份,61.5,63.96,61.02
2014-11-10,'002304,洋河股份,61.77,62.0,58.22
2014-11-07,'002304,洋河股份,58.68,59.08,58.5
2014-11-06,'002304,洋河股份,58.84,59.19,58.35
2014-11-05,'002304,洋河股份,58.13,59.23,58.1
2014-11-04,'002304,洋河股份,59.02,60.33,58.73
2014-11-03,'002304,洋河股份,60.32,60.84,60.01
2014-10-31,'002304,洋河股份,60.41,61.22,59.09
2014-10-30,'002304,洋河股份,60.42,61.5,59.81
2014-10-29,'002304,洋河股份,60.66,61.0,59.94
2014-10-28,'002304,洋河股份,60.1,61.36,59.85
2014-10-27,'002304,洋河股份,61.0,61.5,57.4
2014-10-24,'002304,洋河股份,59.02,62.33,58.68
2014-10-23,'002304,洋河股份,62.1,64.32,62.02
2014-10-22,'002304,洋河股份,63.89,64.28,63.17
2014-10-21,'002304,洋河股份,63.79,64.15,63.0
2014-10-20,'002304,洋河股份,63.7,64.99,63.45
2014-10-17,'002304,洋河股份,63.45,63.6,61.64
2014-10-16,'002304,洋河股份,61.69,63.48,61.05
2014-10-15,'002304,洋河股份,61.7,61.76,60.5
2014-10-14,'002304,洋河股份,61.1,61.27,60.51
2014-10-13,'002304,洋河股份,61.21,62.35,60.6
2014-10-10,'002304,洋河股份,62.53,62.98,61.5
2014-10-09,'002304,洋河股份,62.11,62.45,61.62
2014-10-08,'002304,洋河股份,62.2,62.99,61.39
2014-09-30,'002304,洋河股份,63.13,63.9,62.77
2014-09-29,'002304,洋河股份,63.65,64.18,62.6
2014-09-26,'002304,洋河股份,62.94,63.59,62.3
2014-09-25,'002304,洋河股份,63.25,64.68,62.9
2014-09-24,'002304,洋河股份,63.85,64.0,62.05
2014-09-23,'002304,洋河股份,62.72,62.84,61.28
2014-09-22,'002304,洋河股份,61.21,63.31,60.9
2014-09-19,'002304,洋河股份,63.3,63.49,62.08
2014-09-18,'002304,洋河股份,62.21,63.0,61.51
2014-09-17,'002304,洋河股份,63.06,64.14,62.23
2014-09-16,'002304,洋河股份,62.61,65.2,62.61
2014-09-15,'002304,洋河股份,64.6,66.02,64.48
2014-09-12,'002304,洋河股份,65.43,65.43,64.45
2014-09-11,'002304,洋河股份,64.76,66.7,64.3
2014-09-10,'002304,洋河股份,66.72,67.0,65.8
2014-09-09,'002304,洋河股份,66.88,68.3,66.5
2014-09-05,'002304,洋河股份,67.9,68.4,66.85
2014-09-04,'002304,洋河股份,66.98,67.5,66.3
2014-09-03,'002304,洋河股份,66.91,68.11,66.06
2014-09-02,'002304,洋河股份,66.49,67.8,64.4
2014-09-01,'002304,洋河股份,65.2,65.21,62.5
2014-08-29,'002304,洋河股份,63.55,64.25,61.97
2014-08-28,'002304,洋河股份,62.57,64.42,61.0
2014-08-27,'002304,洋河股份,62.6,63.9,62.18
2014-08-26,'002304,洋河股份,63.03,65.96,62.1
2014-08-25,'002304,洋河股份,65.39,66.27,63.02
2014-08-22,'002304,洋河股份,63.6,66.36,63.15
2014-08-21,'002304,洋河股份,63.73,64.37,62.8
2014-08-20,'002304,洋河股份,64.25,65.52,60.88
2014-08-19,'002304,洋河股份,61.3,62.1,59.0
2014-08-18,'002304,洋河股份,59.95,60.1,59.12
2014-08-15,'002304,洋河股份,59.06,60.2,58.3
2014-08-14,'002304,洋河股份,59.1,59.69,58.5
2014-08-13,'002304,洋河股份,58.81,59.6,58.21
2014-08-12,'002304,洋河股份,58.57,59.41,58.56
2014-08-11,'002304,洋河股份,59.46,60.15,59.3
2014-08-08,'002304,洋河股份,59.58,59.58,58.72
2014-08-07,'002304,洋河股份,58.71,59.4,58.53
2014-08-06,'002304,洋河股份,58.85,59.55,58.41
2014-08-05,'002304,洋河股份,59.48,60.4,59.08
2014-08-04,'002304,洋河股份,59.9,59.95,57.96
2014-08-01,'002304,洋河股份,58.1,59.97,58.0
2014-07-31,'002304,洋河股份,58.68,59.05,56.77
2014-07-30,'002304,洋河股份,57.4,57.69,56.17
2014-07-29,'002304,洋河股份,57.07,59.09,56.85
2014-07-28,'002304,洋河股份,59.05,60.37,57.25
2014-07-25,'002304,洋河股份,57.16,58.0,56.05
2014-07-24,'002304,洋河股份,57.19,58.0,56.67
2014-07-23,'002304,洋河股份,57.06,57.94,56.66
2014-07-22,'002304,洋河股份,57.59,58.15,56.51
2014-07-21,'002304,洋河股份,56.99,58.34,56.6
2014-07-18,'002304,洋河股份,56.97,58.52,53.1
2014-07-17,'002304,洋河股份,53.2,54.5,53.08
2014-07-16,'002304,洋河股份,54.6,54.68,53.1
2014-07-15,'002304,洋河股份,54.08,54.64,50.78
2014-07-14,'002304,洋河股份,51.3,51.3,48.55
2014-07-11,'002304,洋河股份,48.94,49.43,48.9
2014-07-10,'002304,洋河股份,49.39,49.81,49.39
2014-07-09,'002304,洋河股份,49.58,50.6,49.57
2014-07-08,'002304,洋河股份,50.5,50.88,49.5
2014-07-07,'002304,洋河股份,50.01,51.23,50.0
2014-07-04,'002304,洋河股份,51.24,51.38,50.81
2014-07-03,'002304,洋河股份,51.18,51.68,50.58
2014-07-02,'002304,洋河股份,50.76,50.83,50.21
2014-07-01,'002304,洋河股份,50.34,50.92,50.13
2014-06-30,'002304,洋河股份,50.75,51.2,50.3
2014-06-27,'002304,洋河股份,50.4,50.47,49.88
2014-06-26,'002304,洋河股份,50.5,51.18,50.31
2014-06-25,'002304,洋河股份,50.35,51.09,50.06
2014-06-24,'002304,洋河股份,50.98,51.5,49.76
2014-06-23,'002304,洋河股份,50.01,51.11,49.8
2014-06-20,'002304,洋河股份,50.41,50.63,50.11
2014-06-19,'002304,洋河股份,50.55,51.0,48.81
2014-06-18,'002304,洋河股份,51.08,52.8,51.01
2014-06-17,'002304,洋河股份,54.68,55.3,54.63
2014-06-16,'002304,洋河股份,55.0,55.38,54.0
2014-06-13,'002304,洋河股份,54.32,54.41,53.1
2014-06-12,'002304,洋河股份,53.56,54.78,53.5
2014-06-11,'002304,洋河股份,53.82,54.29,53.5
2014-06-10,'002304,洋河股份,53.95,54.18,53.0
2014-06-09,'002304,洋河股份,53.6,54.48,53.52
2014-06-06,'002304,洋河股份,53.95,55.3,53.65
2014-06-05,'002304,洋河股份,55.26,55.5,54.13
2014-06-04,'002304,洋河股份,54.52,54.98,53.7
2014-06-03,'002304,洋河股份,54.96,56.46,54.5
2014-05-30,'002304,洋河股份,55.32,56.05,55.02
2014-05-29,'002304,洋河股份,56.05,56.58,54.7
2014-05-28,'002304,洋河股份,54.85,55.68,54.47
2014-05-27,'002304,洋河股份,54.9,55.39,53.97
2014-05-26,'002304,洋河股份,54.02,54.78,53.31
2014-05-23,'002304,洋河股份,53.15,53.53,52.06
2014-05-22,'002304,洋河股份,52.9,54.51,52.02
2014-05-21,'002304,洋河股份,53.9,54.78,53.3
2014-05-20,'002304,洋河股份,54.68,55.09,50.1
2014-05-19,'002304,洋河股份,53.53,55.57,51.15
2014-05-16,'002304,洋河股份,55.85,56.88,55.19
2014-05-15,'002304,洋河股份,55.29,57.66,55.25
2014-05-14,'002304,洋河股份,56.9,58.24,56.74
2014-05-13,'002304,洋河股份,58.14,58.87,55.46
2014-05-12,'002304,洋河股份,56.09,56.56,54.38
2014-05-09,'002304,洋河股份,54.99,55.48,53.56
2014-05-08,'002304,洋河股份,54.0,55.25,53.87
2014-05-07,'002304,洋河股份,54.08,55.39,53.5
2014-05-06,'002304,洋河股份,55.7,56.85,55.01
2014-05-05,'002304,洋河股份,55.82,56.26,54.61
2014-04-30,'002304,洋河股份,56.58,57.2,55.02
2014-04-29,'002304,洋河股份,55.78,56.6,54.53
2014-04-28,'002304,洋河股份,56.15,56.15,52.89
2014-04-25,'002304,洋河股份,53.8,55.99,53.8
2014-04-24,'002304,洋河股份,56.78,57.8,55.88
2014-04-23,'002304,洋河股份,57.3,57.3,51.8
2014-04-22,'002304,洋河股份,52.09,52.5,51.2
2014-04-21,'002304,洋河股份,52.21,54.46,52.21
2014-04-18,'002304,洋河股份,54.49,54.94,53.41
2014-04-17,'002304,洋河股份,53.88,54.16,52.63
2014-04-16,'002304,洋河股份,52.6,52.91,52.1
2014-04-15,'002304,洋河股份,52.41,53.27,52.02
2014-04-14,'002304,洋河股份,52.91,53.52,51.51
2014-04-11,'002304,洋河股份,52.96,55.54,52.91
2014-04-10,'002304,洋河股份,53.66,53.88,52.13
2014-04-09,'002304,洋河股份,52.89,54.5,52.85
2014-04-08,'002304,洋河股份,53.99,55.04,53.21
2014-04-04,'002304,洋河股份,53.88,54.25,53.19
2014-04-03,'002304,洋河股份,54.22,54.41,53.01
2014-04-02,'002304,洋河股份,53.95,55.0,51.31
2014-04-01,'002304,洋河股份,51.76,51.8,48.9
2014-03-31,'002304,洋河股份,49.19,49.85,48.26
2014-03-28,'002304,洋河股份,48.5,50.48,48.46
2014-03-27,'002304,洋河股份,50.15,51.33,50.0
2014-03-26,'002304,洋河股份,50.3,51.99,50.06
2014-03-25,'002304,洋河股份,51.72,53.98,51.7
2014-03-24,'002304,洋河股份,54.15,55.36,53.91
2014-03-21,'002304,洋河股份,54.13,54.84,52.6
2014-03-20,'002304,洋河股份,54.95,58.2,54.95
2014-03-19,'002304,洋河股份,56.7,57.5,54.52
2014-03-18,'002304,洋河股份,55.0,56.46,53.73
2014-03-17,'002304,洋河股份,53.7,54.15,52.53
2014-03-14,'002304,洋河股份,53.36,54.4,52.52
2014-03-13,'002304,洋河股份,54.04,54.2,49.18
2014-03-12,'002304,洋河股份,49.81,51.8,49.6
2014-03-11,'002304,洋河股份,50.7,51.5,49.06
2014-03-10,'002304,洋河股份,49.71,51.0,48.95
2014-03-07,'002304,洋河股份,51.64,52.95,51.12
2014-03-06,'002304,洋河股份,52.5,53.35,51.28
2014-03-05,'002304,洋河股份,51.8,52.49,49.03
2014-03-04,'002304,洋河股份,49.2,50.34,48.8
2014-03-03,'002304,洋河股份,49.89,50.98,49.46
2014-02-28,'002304,洋河股份,50.97,51.8,48.7
2014-02-27,'002304,洋河股份,49.1,50.25,48.61
2014-02-26,'002304,洋河股份,49.88,51.0,48.0
2014-02-25,'002304,洋河股份,48.73,51.95,48.7
2014-02-24,'002304,洋河股份,51.69,52.23,50.0
2014-02-21,'002304,洋河股份,51.2,52.9,50.61
2014-02-20,'002304,洋河股份,53.71,55.0,52.16
2014-02-19,'002304,洋河股份,54.5,56.7,52.06
2014-02-18,'002304,洋河股份,52.6,53.59,51.2
2014-02-17,'002304,洋河股份,52.84,54.81,49.33
2014-02-14,'002304,洋河股份,49.92,50.55,45.53
2014-02-13,'002304,洋河股份,45.95,46.2,42.8
2014-02-12,'002304,洋河股份,43.11,43.29,41.98
2014-02-11,'002304,洋河股份,42.82,43.15,41.4
2014-02-10,'002304,洋河股份,41.52,41.75,40.9
2014-02-07,'002304,洋河股份,41.11,41.23,38.91
2014-01-30,'002304,洋河股份,39.82,40.9,39.82
2014-01-29,'002304,洋河股份,40.9,41.84,40.41
2014-01-28,'002304,洋河股份,41.56,42.2,41.38
2014-01-27,'002304,洋河股份,41.91,42.44,40.9
2014-01-24,'002304,洋河股份,41.13,41.68,40.68
2014-01-23,'002304,洋河股份,40.99,41.18,40.52
2014-01-22,'002304,洋河股份,41.03,41.6,39.5
2014-01-21,'002304,洋河股份,40.0,40.28,39.75
2014-01-20,'002304,洋河股份,40.16,40.67,39.53
2014-01-17,'002304,洋河股份,39.8,40.35,39.61
2014-01-16,'002304,洋河股份,40.17,40.45,39.55
2014-01-15,'002304,洋河股份,39.6,40.27,39.35
2014-01-14,'002304,洋河股份,40.36,40.38,39.41
2014-01-13,'002304,洋河股份,39.84,40.18,38.77
2014-01-10,'002304,洋河股份,38.88,39.2,38.03
2014-01-09,'002304,洋河股份,38.74,39.88,38.02
2014-01-08,'002304,洋河股份,38.48,40.43,38.48
2014-01-07,'002304,洋河股份,39.8,40.17,39.48
2014-01-06,'002304,洋河股份,40.21,40.8,39.7
2014-01-03,'002304,洋河股份,40.54,40.94,39.71
2014-01-02,'002304,洋河股份,41.08,41.8,40.5
2013-12-31,'002304,洋河股份,40.82,40.82,36.81
2013-12-30,'002304,洋河股份,37.11,37.81,36.97
2013-12-27,'002304,洋河股份,37.61,37.85,37.03
2013-12-26,'002304,洋河股份,37.13,38.08,36.9
2013-12-25,'002304,洋河股份,37.94,38.15,37.75
2013-12-24,'002304,洋河股份,37.97,38.04,37.66
2013-12-23,'002304,洋河股份,37.81,38.29,37.62
2013-12-20,'002304,洋河股份,38.03,40.1,37.84
2013-12-19,'002304,洋河股份,39.93,40.3,39.76
2013-12-18,'002304,洋河股份,40.05,40.68,40.01
2013-12-17,'002304,洋河股份,40.45,40.97,40.41
2013-12-16,'002304,洋河股份,40.56,41.99,40.54
2013-12-13,'002304,洋河股份,41.85,42.49,41.85
2013-12-12,'002304,洋河股份,42.15,42.88,42.0
2013-12-11,'002304,洋河股份,42.71,43.3,42.2
2013-12-10,'002304,洋河股份,42.71,43.1,42.61
2013-12-09,'002304,洋河股份,43.14,43.6,42.01
2013-12-06,'002304,洋河股份,42.64,42.89,41.7
2013-12-05,'002304,洋河股份,41.88,42.07,41.62
2013-12-04,'002304,洋河股份,41.9,42.1,41.21
2013-12-03,'002304,洋河股份,41.42,41.9,40.96
2013-12-02,'002304,洋河股份,41.0,42.42,40.81
2013-11-29,'002304,洋河股份,42.71,43.25,42.42
2013-11-28,'002304,洋河股份,43.15,43.76,42.53
2013-11-27,'002304,洋河股份,42.55,42.8,42.16
2013-11-26,'002304,洋河股份,42.4,42.79,42.21
2013-11-25,'002304,洋河股份,42.47,42.99,41.82
2013-11-22,'002304,洋河股份,42.06,42.65,41.9
2013-11-21,'002304,洋河股份,42.48,43.29,42.24
2013-11-20,'002304,洋河股份,43.3,44.16,43.16
2013-11-19,'002304,洋河股份,43.75,44.71,43.47
2013-11-18,'002304,洋河股份,43.95,43.95,42.88
2013-11-15,'002304,洋河股份,43.4,44.28,43.21
2013-11-14,'002304,洋河股份,43.4,43.67,42.6
2013-11-13,'002304,洋河股份,43.29,44.85,43.05
2013-11-12,'002304,洋河股份,43.97,45.0,40.97
2013-11-11,'002304,洋河股份,41.4,41.67,40.1
2013-11-08,'002304,洋河股份,40.36,41.23,40.36
2013-11-07,'002304,洋河股份,40.7,41.05,40.28
2013-11-06,'002304,洋河股份,41.05,41.74,40.22
2013-11-05,'002304,洋河股份,40.76,40.9,39.55
2013-11-04,'002304,洋河股份,40.99,41.25,40.6
2013-11-01,'002304,洋河股份,40.6,41.1,40.05
2013-10-31,'002304,洋河股份,41.08,41.77,40.02
2013-10-30,'002304,洋河股份,40.15,40.44,39.75
2013-10-29,'002304,洋河股份,40.22,40.39,39.4
2013-10-28,'002304,洋河股份,39.81,40.56,39.51
2013-10-25,'002304,洋河股份,41.04,42.68,40.9
2013-10-24,'002304,洋河股份,42.5,43.19,42.46
2013-10-23,'002304,洋河股份,43.25,44.25,43.05
2013-10-22,'002304,洋河股份,43.57,44.43,43.46
2013-10-21,'002304,洋河股份,44.28,44.5,43.45
2013-10-18,'002304,洋河股份,43.99,44.35,42.76
2013-10-17,'002304,洋河股份,43.61,44.07,43.51
2013-10-16,'002304,洋河股份,43.69,45.35,43.42
2013-10-15,'002304,洋河股份,44.9,45.24,44.29
2013-10-14,'002304,洋河股份,44.7,44.99,43.4
2013-10-11,'002304,洋河股份,43.51,43.97,43.35
2013-10-10,'002304,洋河股份,43.8,44.66,43.64
2013-10-09,'002304,洋河股份,44.29,44.86,44.1
2013-10-08,'002304,洋河股份,44.65,44.79,43.01
2013-09-30,'002304,洋河股份,43.41,43.69,42.98
2013-09-27,'002304,洋河股份,43.33,44.65,43.31
2013-09-26,'002304,洋河股份,44.42,45.29,44.25
2013-09-25,'002304,洋河股份,44.79,46.0,44.66
2013-09-24,'002304,洋河股份,46.23,47.18,45.96
2013-09-23,'002304,洋河股份,46.75,46.8,46.42
2013-09-18,'002304,洋河股份,46.64,47.18,46.31
2013-09-17,'002304,洋河股份,47.0,48.89,46.98
2013-09-16,'002304,洋河股份,48.9,49.79,48.51
2013-09-13,'002304,洋河股份,49.3,49.96,48.73
2013-09-12,'002304,洋河股份,48.73,49.6,48.39
2013-09-11,'002304,洋河股份,48.93,48.99,47.62
2013-09-10,'002304,洋河股份,47.85,47.99,47.34
2013-09-09,'002304,洋河股份,47.57,47.58,47.0
2013-09-06,'002304,洋河股份,47.23,47.65,47.08
2013-09-05,'002304,洋河股份,47.25,47.54,46.82
2013-09-04,'002304,洋河股份,47.33,47.69,47.19
2013-09-03,'002304,洋河股份,47.55,47.65,46.82
2013-09-02,'002304,洋河股份,46.95,49.28,46.66
2013-08-30,'002304,洋河股份,49.28,49.97,49.23
2013-08-29,'002304,洋河股份,49.98,50.39,49.85
2013-08-28,'002304,洋河股份,49.89,50.41,49.5
2013-08-27,'002304,洋河股份,50.74,50.9,50.07
2013-08-26,'002304,洋河股份,50.33,50.35,49.08
2013-08-23,'002304,洋河股份,49.03,50.17,49.03
2013-08-22,'002304,洋河股份,49.79,50.55,49.77
2013-08-21,'002304,洋河股份,50.2,50.22,49.76
2013-08-20,'002304,洋河股份,50.0,51.33,49.8
2013-08-19,'002304,洋河股份,51.35,51.7,50.59
2013-08-16,'002304,洋河股份,51.63,53.15,51.55
2013-08-15,'002304,洋河股份,51.88,52.88,51.8
2013-08-14,'002304,洋河股份,52.0,53.11,51.86
2013-08-13,'002304,洋河股份,52.51,53.27,52.34
2013-08-12,'002304,洋河股份,52.39,52.39,50.63
2013-08-09,'002304,洋河股份,50.8,51.93,50.25
2013-08-08,'002304,洋河股份,51.52,52.29,51.28
2013-08-07,'002304,洋河股份,51.7,52.7,51.54
2013-08-06,'002304,洋河股份,52.18,52.54,50.91
2013-08-05,'002304,洋河股份,51.21,51.38,50.06
2013-08-02,'002304,洋河股份,50.05,50.77,50.0
2013-08-01,'002304,洋河股份,50.04,50.07,49.14
2013-07-31,'002304,洋河股份,49.19,50.5,49.09
2013-07-30,'002304,洋河股份,49.75,50.49,48.9
2013-07-29,'002304,洋河股份,49.22,50.01,49.03
